"","county_fips","GEOID","state","county_name_hub","distance_nearest_hub_mile","nearest_hub_name","nearest_hub_id","hub_county_geoid","hub_county_name","hub_products","hub_desert","centroid_x","centroid_y","fips","ansicode","county_name_spma","state_name","state_abbrev","all_farms","all_sales","annual_avg_estabs_count_naics_4244_grocery_and_related_product_wholesalers","annual_avg_estabs_count_naics_4245_farm_product_raw_material_merch._whls.","annual_avg_estabs_count_naics_44511_supermarkets_and_other_grocery_stores","annual_avg_estabs_count_naics_4451_grocery_stores","d2c_farms_pct","d2c_sales_pct","intermediated_farms_pct","intermediated_sales_pct","local_sales_pct","number_colleges_universities","number_csa","number_farmersmarket","number_foodhub","number_healthcare_facilities","number_k12_schools","number_onfarmmarket","overall_food_insecurity_rate","pct_households_with_no_vehicle","pct_laccess_lowi","total_acres_operated","valueadded_farms_pct","distance_nearest_farmersmarket_mile","nearest_farmersmarket_name","nearest_farmersmarket_id","market_county_geoid","market_county_name","farmersmarket_desert","...48","farm_sale","county_name.x","state_name.x","fruitnut_sale","share","direct_to_consumer","foodhub_present","foodhub_share","interm_sales","foodhub_inter","spma_raw","lnspma","spma"
"1190","05039","05039","Arkansas","Dallas",57.986890799094,"Little Rock Local Food Club",5e+05,"05119","Pulaski","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Green household products;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,306829.287062173,1217009.26508407,5039,66849,"Dallas","Arkansas","AR",89,565000,NA,NA,1,1,3.370786428,1.946902633,NA,NA,NA,0,NA,1,NA,3,2,NA,19.4,7.699999809,26.79262733,10432,NA,17.5081022273961,"Dallas County Farmer's Market",301470,"05039","Dallas",FALSE,107,77000,"DALLAS","ARKANSAS",NA,NA,35.8851307382962,FALSE,98.053097367,554000.00012355,164.759368607168,200.644499345464,5.30153468216054,15.8039346760948
"1191","06021","06021","California","Glenn",11.2525434498998,"North Valley Food Hub",501076,"06021","Glenn",NA,FALSE,-2217088.62085037,2151810.00309111,6021,277275,"Glenn","California","CA",1084,548427000,2,3,6,10,3.136531353,NA,10.14760113,10.59484673,NA,0,NA,2,1,5,24,NA,14.1,3.599999905,8.745303154,258492,13.28413296,11.1425037272658,"Glenn County Certified Farmers Market",308671,"06021","Glenn",FALSE,173,96051000,"GLENN","CALIFORNIA",287992000,2.99832380714412,NA,TRUE,NA,NA,NA,NA,NA,NA
"1192","45059","45059","South Carolina","Laurens",32.4016442713051,"PAL Food Hub",501509,"45083","Spartanburg",NA,TRUE,1270638.01931363,1362735.58047883,45059,1248009,"Laurens","South Carolina","SC",750,81777000,2,NA,8,21,10.13333321,1.001504064,2.799999952,0.114946745,2.175428391,1,NA,NA,NA,7,18,1,15.7,6.300000191,6.740543365,101356,12.9333334,18.2532833954614,"Fountain Inn Farmers Market",312687,"45045","Greenville",FALSE,2312,3530000,"LAURENS","SOUTH CAROLINA",906000,0.256657223796034,2458.11330290218,FALSE,98.998495936,80958000.0215827,77112.6577060029,79570.7710089051,11.2844021060181,42.8035080103493
"1193","46095","46095","South Dakota","Mellette",122.092068931275,"New Hope Farm",500051,"46103","Pennington","Fresh fruits;Fresh vegetables;Baked goods;Dry beans;Herbs;",TRUE,-382560.222957891,2297197.5073375,46095,1267177,"Mellette","South Dakota","SD",230,54949000,NA,1,1,1,2.608695745,0.030937778,0.869565189,NA,NA,0,NA,NA,NA,1,5,NA,24.7,6.599999905,28.49633217,449831,3.478260756,59.3964212359155,"Country Farmers' Market",312745,"46065","Hughes",TRUE,2375,2192000,"MELLETTE","SOUTH DAKOTA",NA,NA,4.81868297711621,FALSE,99.969062222,54932000.0003668,3685.11041544649,3689.9290984236,8.21336252233062,28.944474777969
"1194","46073","46073","South Dakota","Jerauld",100.457641821691,"Dakota Fresh Food Hub",500218,"46099","Minnehaha","Fresh fruits;Fresh vegetables;Cut flowers;Eggs;Herbs;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,-209919.268112228,2344622.2876266,46073,1265778,"Jerauld","South Dakota","SD",210,143531000,NA,1,1,1,0.476190478,NA,0.476190478,NA,NA,0,NA,NA,NA,2,7,NA,10.8,5.099999905,24.30613327,140602,0.952380955,28.4450501570579,"Huron Farmers' Market",312750,"46005","Beadle",TRUE,2364,6945000,"JERAULD","SOUTH DAKOTA",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
"1195","47119","47119","Tennessee","Maury",39.4990138064281,"Nashville Grown",500097,"47037","Davidson","Fresh fruits;Fresh vegetables;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Tofu/non-animal protein;Wild harvested forest products;",TRUE,800024.65232364,1433428.00546095,47119,1639772,"Maury","Tennessee","TN",1442,50538000,11,1,14,20,5.409153938,1.024971366,1.525658846,2.321025848,6.393208981,1,NA,2,NA,15,24,4,13.1,2.599999905,7.838468552,142742,6.934812546,2.59933754358253,"Columbia Farmers Fresh Market",300492,"47119","Maury",FALSE,2454,3710000,"MAURY","TENNESSEE",869000,0.234231805929919,76666.2859888478,FALSE,98.975028634,50019999.9710509,32060.565778469,108726.851767317,11.5965940689816,44.2123725566012
"1196","47129","47129","Tennessee","Morgan",48.1623331312423,"The Food Hub - Mainstreet Athens",501512,"47107","McMinn",NA,TRUE,1009874.0388252,1514233.95186557,47129,1639778,"Morgan","Tennessee","TN",425,15447000,NA,NA,3,3,6.117647171,0.873956084,1.176470637,0.097106233,1.204117298,0,NA,NA,NA,1,8,NA,18.1,4.400000095,6.814280987,48990,7.294117451,23.5452555806409,"Winter Farmers Market by Grow Oak Ridge",301087,"47001","Anderson",TRUE,2459,796000,"MORGAN","TENNESSEE",NA,NA,243.515684391784,FALSE,99.126043916,15312000.0037045,6601.10872425981,6844.62440865159,8.83121886531155,31.7327460968062
"1197","47097","47097","Tennessee","Lauderdale",48.7147600895934,"Bring It Food Hub",500066,"47157","Shelby","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Poultry/fowl meat and products;",TRUE,570399.51308609,1431045.22826589,47097,1639763,"Lauderdale","Tennessee","TN",427,131783000,NA,1,4,6,3.278688431,0.127482295,NA,NA,NA,0,NA,1,NA,6,7,NA,18.8,8.300000191,4.256153107,78650,NA,5.60470144049929,"Ripley Downtown Farmers' Market",312820,"47097","Lauderdale",FALSE,2443,6396000,"LAUDERDALE","TENNESSEE",74000,0.0115697310819262,5348.15884056798,FALSE,99.872517705,131615000.00718,55460.5601947003,60808.7190352683,11.0154884628581,41.5899505111262
"1198","48035","48035","Texas","Bosque",32.7843983411238,"Homestead Market",500072,"48309","McLennan","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;",TRUE,-153865.424406005,981999.388725226,48035,1383803,"Bosque","Texas","TX",1384,69157000,NA,1,6,9,2.528901815,0.109894879,4.479768753,22.29709244,23.45966339,0,NA,NA,NA,7,11,1,16.5,2.900000095,9.741873741,467682,7.00867033,23.7511748279695,"Sweet Magnolia Market",312975,"48425","Somervell",TRUE,2507,4542000,"BOSQUE","TEXAS",456000,0.100396301188904,134.723515796109,FALSE,99.890105121,69080999.99853,64272.3500709365,64407.0735867326,11.072978744364,41.8493935108718
"1199","48091","48091","Texas","Comal",21.3810772301616,"Truckin' Tomato",500169,"48029","Bexar","Fresh fruits;Fresh vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,-220072.903242564,750732.542394253,48091,1383831,"Comal","Texas","TX",888,5888000,14,NA,14,19,6.644144058,8.763586998,5.630630493,9.884510994,23.386549,0,NA,2,NA,23,50,NA,14.6,2.5,4.472423077,69859,12.27477455,11.7231931174759,"Garden Ridge Farmers' Market",312896,"48091","Comal",FALSE,2535,1014000,"COMAL","TEXAS",376000,0.370808678500986,3754.54976615816,FALSE,91.236413002,5371999.99755776,11751.054469395,15505.6042355531,9.64895680114305,35.4230460487395
"1200","48239","48239","Texas","Jackson",109.796260926762,"Central Texas Food Bank",501513,"48453","Travis",NA,TRUE,-56358.3220708795,653630.15444921,48239,1383905,"Jackson","Texas","TX",825,80290000,1,2,2,3,0.727272749,NA,2.303030252,0.571677685,NA,0,NA,NA,NA,7,12,NA,17.6,6.699999809,5.754369259,143765,3.030303001,27.2766856779123,"Victoria Farmers' Market",300919,"48469","Victoria",TRUE,2609,7007000,"JACKSON","TEXAS",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
"1201","48105","48105","Texas","Crockett",114.022042312037,"The Montalvo House Market",500134,"48271","Kinney","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Eggs;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,-516733.724549112,864385.167541121,48105,1383838,"Crockett","Texas","TX",275,30654000,NA,NA,1,1,NA,NA,1.818181872,NA,NA,0,NA,NA,NA,1,3,NA,14.4,0,2.2503016,569710,NA,76.9309702590267,"Concho Valley Farmers' Market",312862,"48451","Tom Green",TRUE,2542,5605000,"CROCKETT","TEXAS",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
"1202","48175","48175","Texas","Goliad",82.9043890557735,"Local Sprout Food Hub",501514,"48029","Bexar",NA,TRUE,-139717.108371207,621630.252055614,48175,1383873,"Goliad","Texas","TX",1092,21984000,NA,NA,1,2,0.824175835,0.072780207,5.311355114,3.229621649,4.498726368,0,NA,NA,NA,2,3,NA,16.1,8.600000381,9.861369133,293521,6.135530949,28.2362919593558,"Victoria Farmers' Market",300919,"48469","Victoria",TRUE,2577,2207000,"GOLIAD","TEXAS",556000,0.251925690983235,20.0680268887901,FALSE,99.927219793,21967999.9992931,3196.21123265308,3216.27925954187,8.07598046096363,28.3244949626219
"1203","29027","29027","Missouri","Callaway",38.8617560060721,"Farmer Girl Grassfed & Pasture Raised Meats",501172,"29219","Warren",NA,TRUE,350224.248564461,1763964.57651631,29027,758468,"Callaway","Missouri","MO",1271,179711000,4,2,4,4,4.720692158,0.226474732,2.281667948,0.226474732,0.495796025,2,NA,1,NA,16,25,NA,14.7,4,7.819253445,200447,7.002360344,12.4377063589094,"Fulton Farmers' Market",311299,"29027","Callaway",FALSE,1468,7425000,"CALLAWAY","MISSOURI",NA,NA,2630.95740226465,FALSE,99.773525268,179303999.994375,118725.808755118,121356.766157383,11.7064899669748,44.7083124039676
"1204","30099","30099","Montana","Teton",48.6982161670081,"Montana Food Hub",501181,"30013","Cascade",NA,TRUE,-1219126.22356783,2864633.76766826,30099,1720018,"Teton","Montana","MT",610,139787000,1,3,2,2,2.459016323,0.272557527,2.295081854,0.67602855,NA,0,NA,NA,NA,5,17,NA,11.4,6.400000095,18.29665565,539094,4.754098415,49.4599053735306,"Great Falls Farmers' Market",311419,"30013","Cascade",TRUE,1618,23258000,"TETON","MONTANA",NA,NA,155.746538198404,FALSE,99.727442473,139406000.009733,58783.4890645854,58939.2356027838,10.9842622871337,41.4490325596341
"1205","34013","34013","New Jersey","Essex",10.1063197722589,"Salt Road Food Hub",501231,"34031","Passaic",NA,FALSE,1804646.55908398,2182689.50224642,34013,882276,"Essex","New Jersey","NJ",32,4169000,116,3,311,408,21.875,1.295274615,21.875,NA,NA,10,5,5,NA,82,247,1,14,21.39999962,0.748623192,NA,43.75,0.0104709887682413,"South Orange Farmers Market",301554,"34013","Essex",FALSE,1750,23000,"ESSEX","NEW JERSEY",NA,NA,492513752.538612,FALSE,98.704725385,4115000.00130065,40288.7477192596,492554041.286331,20.0151147410569,82.2035981928669
"1206","36065","36065","New York","Oneida",26.4254537394948,"North Star Food Hub",500201,"36049","Lewis","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,1648772.30223391,2428758.17959305,36065,974131,"Oneida","New York","NY",834,190072000,28,NA,37,80,17.98561096,2.483795643,3.717026472,1.545729995,4.224188805,5,4,12,NA,42,72,9,13.9,10.60000038,5.597000599,134910,21.70263863,0.818148633995329,"Chestnut Street Farmers Market",311850,"36065","Oneida",FALSE,1828,3355000,"ONEIDA","NEW YORK",4490000,1.33830104321908,7052930.20643343,FALSE,97.516204357,185350999.945437,265430.012244691,7318360.21867812,15.8058968470009,63.2081769075418
"1207","37147","37147","North Carolina","Pitt",12.022679987218,"Farmville Food Hub",501220,"37147","Pitt",NA,FALSE,1662232.89713708,1556604.20218308,37147,1008578,"Pitt","North Carolina","NC",367,366740000,17,3,27,39,7.356948376,0.04062824,2.179836512,NA,NA,2,1,5,2,20,43,3,17.1,9.199999809,8.472951889,66953,9.536785126,1.23997885806801,"Uptown Greenville Umbrella Market",300047,"37147","Pitt",FALSE,1930,7423000,"PITT","NORTH CAROLINA",87000,0.0117203287080695,96907.5756957943,TRUE,99.95937176,366590999.992624,2536175.03758231,2633082.6132781,14.7836658140888,58.5950374574511
"1208","39055","39055","Ohio","Geauga",23.5650515441545,"Cleveland Food HUb",500167,"39035","Cuyahoga","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;Wild harvested forest products;",TRUE,1223055.55690656,2150474.29748225,39055,1074040,"Geauga","Ohio","OH",1133,38896000,10,1,17,32,18.88790894,8.381324768,4.677846432,1.894796371,14.59276009,1,NA,NA,NA,22,23,7,10.9,8.899999619,4.048755646,50381,23.56575394,15.3143846331137,"Outdoor Y Farmers' Market",312302,"39085","Lake",FALSE,2037,7246000,"GEAUGA","OHIO",1953000,0.269528015456804,13900.1187298527,FALSE,91.618675232,35635999.9182387,64172.9732190284,78073.0919488812,11.2654007431576,42.7177583766608
"1209","40101","40101","Oklahoma","Muskogee",80.3109365999026,"Market Center of the Ozarks",501301,"05143","Washington",NA,TRUE,55743.0779303446,1395931.81023738,40101,1101838,"Muskogee","Oklahoma","OK",1478,81319000,6,2,10,13,3.51826787,0.632078588,1.962110996,0.623470545,NA,2,NA,1,NA,18,36,NA,20.5,7.800000191,5.884281635,234470,5.480379105,9.21558243303683,"Muskogee Farmers' Market",312388,"40101","Muskogee",FALSE,2148,3552000,"MUSKOGEE","OKLAHOMA",NA,NA,6052.259371077,FALSE,99.367921412,80805000.0130243,12528.2050576778,18580.4644287548,9.82986600822092,36.2394558163809
"1210","41003","41003","Oregon","Benton",9.62569423195809,"Ten Rivers Food Web",501254,"41003","Benton",NA,FALSE,-2146135.3549598,2700997.21512165,41003,1155126,"Benton","Oregon","OR",995,122806000,3,NA,15,33,20.10050201,3.72538805,7.738693237,11.27143669,15.18981171,1,2,4,1,10,26,9,14.3,7.699999809,7.382771492,56985,27.83919525,4.3419411950954,"Philomath Farmers' Market",313822,"41003","Benton",FALSE,2176,5929000,"BENTON","OREGON",26498000,4.46921909259572,242673.988672426,TRUE,96.27461195,118230999.951317,1276048.6694289,1518722.65810133,14.2333801830127,56.1117002549953
"1211","51023","51023","Virginia","Botetourt",21.4020638801111,"Local Environmental Agriculture Project (LEAP)",501144,"51770","Roanoke",NA,TRUE,1409633.33560754,1733524.26981429,51023,1674418,"Botetourt","Virginia","VA",529,23219000,1,1,5,8,4.347826004,0.45221585,2.268430948,0.684783995,2.127568007,0,NA,NA,NA,8,13,2,9.7,3.700000048,10.84733772,66080,6.616257191,18.0253320749408,"Clifton Forge Farmer's Market",313070,"51005","Alleghany",FALSE,2797,2551000,"BOTETOURT","VIRGINIA",1770000,0.693845550764406,323.163827352486,FALSE,99.54778415,23114000.0017885,50461.9230497437,50785.0868770962,10.8353580250563,40.7770551850881
"1212","51125","51125","Virginia","Nelson",23.7493998633017,"Local Food Hub",500095,"51003","Albemarle","Fresh fruits;Fresh vegetables;Dairy products;Dry beans;Eggs;Grains/flour;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Hickory syrup, vinegar, apple sauce, apple cider donuts, bottled water;",TRUE,1484768.03011683,1773029.30703561,51125,1500936,"Nelson","Virginia","VA",399,34486000,1,NA,2,5,15.53884697,18.01600647,10.52631569,2.676448345,28.79139328,0,NA,NA,NA,3,4,3,13,5.800000191,2.107321501,51730,26.06516266,16.672532215008,"The Market at Second Stage",301159,"51009","Amherst",FALSE,2846,3923000,"NELSON","VIRGINIA",9943000,2.53453989293908,22351.0650498449,FALSE,81.98399353,28273000.0087558,50126.4113797774,72477.4764296222,11.1910311226386,42.3821420440918
"1213","51101","51101","Virginia","King William",20.5029474932731,"Produce Source Partners",500194,"51085","Hanover","Fresh fruits;Fresh vegetables;Coffee/tea;Dairy products;Eggs;Honey;Juices/non-alcoholic ciders;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;",TRUE,1640633.83054709,1793722.7205373,51101,1480138,"King William","Virginia","VA",122,28220000,2,NA,2,2,15.57377052,3.812898636,4.918032646,1.406803727,14.38341618,0,NA,1,NA,1,7,3,9.7,3.200000048,2.859613419,37652,20.49180412,3.80248110788887,"KQCD Farmers Market",313137,"51097","King and Queen",FALSE,2835,3733000,"KING WILLIAM","VIRGINIA",NA,NA,74418.0248919624,FALSE,96.187101364,27144000.0049208,64571.5553853921,138989.580277354,11.8421542472696,45.3205401912746
"1214","53005","53005","Washington","Benton",56.1177158428191,"Walla Walla Food Hub",501255,"53071","Walla Walla",NA,TRUE,-1798783.09100488,2807037.8358166,53005,1513302,"Benton","Washington","WA",1338,1214183000,20,1,27,45,8.96860981,0.412293702,6.278027058,6.944669724,7.368494034,1,NA,3,NA,25,70,1,13.7,5.099999905,5.228077888,344072,15.24663639,2.05227837803788,"Benton City Community Market",313356,"53005","Benton",FALSE,2886,39596000,"BENTON","WASHINGTON",352316000,8.8977674512577,1188552.33472289,FALSE,99.587706298,1209176999.96025,383963.468761851,1572515.80348474,14.268187317417,56.268778410222
"1215","54025","54025","West Virginia","Greenbrier",6.48734288835357,"Turnrow Appalachian Farm Collective",500202,"54025","Greenbrier","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",FALSE,1347249.62254786,1767318.09019545,54025,1557518,"Greenbrier","West Virginia","WV",770,54139000,2,1,4,6,8.571428299,0.661260843,4.545454502,0.314006537,2.495428324,1,NA,4,2,10,14,3,16.7,6.699999809,8.933856964,111150,13.11688328,9.94822955902193,"Greenbrier Valley Farmers' Market",313656,"54025","Greenbrier",FALSE,2935,2439000,"GREENBRIER","WEST VIRGINIA",NA,NA,3617.35756554454,TRUE,99.338739157,53780999.9922082,1277894.98802922,1281512.34559477,14.0635514584463,55.3452946540774
"1216","01071","01071","Alabama","Jackson",29.1896965535101,"Root Here",500189,"47051","Franklin","Fresh fruits;Fresh vegetables;Dairy products;Eggs;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,906142.654667263,1349847.13950905,1071,161561,"Jackson","Alabama","AL",1233,211232000,1,1,10,11,1.946472049,0.04071353,1.135442019,0.064384185,0.122613996,1,NA,1,NA,7,23,1,19.2,4.599999905,5.370416641,160711,3.081913948,13.8324517223058,"Section Farmers' Market",308364,"01071","Jackson",FALSE,36,1864000,"JACKSON","ALABAMA",NA,NA,449.469413908007,FALSE,99.95928647,211145999.99631,247812.77902704,248262.248440948,12.422240919828,47.9383639781615
"1217","06015","06015","California","Del Norte",34.690660404632,"OtterBee's Market",501251,"41015","Curry",NA,TRUE,-2270499.79299759,2417806.49774445,6015,1682074,"Del Norte","California","CA",54,44188000,4,NA,3,5,14.81481457,0.088259257,1.851851821,NA,NA,0,NA,NA,NA,3,16,1,14.6,7.300000191,14.445117,NA,16.66666603,27.1261017652534,"Brookings Harbor Farmers Market",312420,"41015","Curry",TRUE,170,251000,"DEL NORTE","CALIFORNIA",NA,NA,53.0017048110657,FALSE,99.911740743,44148999.9995168,36685.6092438995,36738.6109487106,10.5115835504526,39.3159209075737
"1218","06025","06025","California","Imperial",63.1508901034853,"Thermal, Riverside County",501058,"06065","Riverside",NA,TRUE,-1785122.01622826,1290255.14461698,6025,277277,"Imperial","California","CA",482,3046146000,25,1,34,46,1.244813323,0.006007591,10.78838158,6.352715969,6.360069275,1,NA,NA,NA,11,76,NA,21.6,6.300000191,7.648735523,200180,12.0331955,47.5846604059479,"Market in Carver Park",308480,"04027","Yuma",TRUE,175,94959000,"IMPERIAL","CALIFORNIA",42386000,0.446361061089523,80.8196796113591,FALSE,99.993992409,3045963000.00706,763775.408302673,763856.227982284,13.5461348671707,53.010289344617
"1219","08083","08083","Colorado","Montezuma",45.8097491779124,"San Juan College Harvest Food Hub",500212,"35045","San Juan","Fresh fruits;Fresh vegetables;Eggs;Honey;",TRUE,-1102291.3911522,1661845.21392012,8083,198157,"Montezuma","Colorado","CO",1017,37866000,4,3,6,6,8.259587288,1.098610878,3.83480835,1.267627954,2.559023857,0,2,2,NA,9,19,2,14.5,4.5,7.310041904,629838,12.09439564,0.89972695143604,"Cortez Farmers Market",309038,"08083","Montezuma",FALSE,263,3266000,"MONTEZUMA","COLORADO",1411000,0.432026944274342,513892.010130505,FALSE,98.901389122,37450000.0049365,17845.7988833259,531737.809013831,13.1839058066386,51.3756166382427
"1220","12089","12089","Florida","Nassau",61.2112376105879,"Farmers and You",500274,"12107","Putnam","Fresh fruits;Fresh vegetables;Coffee/tea;Fish/seafood;Wild harvested forest products;",TRUE,1353262.18077176,938474.417270584,12089,295730,"Nassau","Florida","FL",346,15255000,9,NA,10,22,8.092485428,0.911176682,0.578034699,NA,NA,0,NA,2,NA,10,22,1,12.4,3,12.12796593,45676,8.670519829,15.1010308890299,"Soutel Community Market",301060,"12031","Duval",FALSE,339,1738000,"NASSAU","FLORIDA",379000,0.218066743383199,609.53916714466,FALSE,99.088823318,15115999.9971609,4034.35919225491,4643.89835939957,8.44330945614407,29.9821827301335
"1221","21089","21089","Kentucky","Greenup",25.5693631350704,"Tri-State Local Foods, Inc dba The Wild Ramp",500074,"54011","Cabell","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;Broken Mug Coffee, Full Service Coffee Bar;",TRUE,1125540.3157445,1801548.18578811,21089,516891,"Greenup","Kentucky","KY",475,6604000,1,NA,4,6,5.6842103,4.466989517,1.052631617,8.933979034,NA,0,NA,1,NA,6,17,NA,17.2,4.599999905,6.97308588,59070,6.736842155,11.0638730507922,"Greenup County Farmers Market",310453,"21089","Greenup",FALSE,1011,482000,"GREENUP","KENTUCKY",549000,1.13900414937759,2409.947767951,FALSE,95.533010483,6309000.01229732,9649.853190176,12059.800958127,9.39763296584374,34.2888680967509
"1222","40133","40133","Oklahoma","Seminole",54.8855592262771,"OKC Food Hub",501243,"40109","Oklahoma",NA,TRUE,-55596.047645658,1345698.23148585,40133,1101854,"Seminole","Oklahoma","OK",945,30979000,NA,NA,2,4,2.539682627,0.619774699,1.693121672,0.626230657,1.252461314,1,NA,1,NA,8,27,NA,21.7,7,12.21222305,161507,4.232804298,6.6101433450032,"Seminole County Farmers' Market",312403,"40133","Seminole",FALSE,2164,752000,"SEMINOLE","OKLAHOMA",305000,0.405585106382979,4394.19658973491,FALSE,99.380225301,30786999.9959968,10220.0067937425,14614.2033834774,9.58974916928439,35.1558529647108
"1223","54043","54043","West Virginia","Lincoln",27.4599844631699,"Tri-State Local Foods, Inc dba The Wild Ramp",500074,"54011","Cabell","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;Broken Mug Coffee, Full Service Coffee Bar;",TRUE,1204405.95737612,1770895.03231367,54043,1550028,"Lincoln","West Virginia","WV",173,1602000,NA,NA,6,8,8.670519829,2.434456825,NA,NA,NA,0,NA,NA,NA,2,8,NA,19.3,9,1.153519154,27362,NA,15.501637893652,"Farmers' Market of Boone County",313653,"54005","Boone",FALSE,2944,179000,"LINCOLN","WEST VIRGINIA",143000,0.798882681564246,162.29659662677,FALSE,97.565543175,1563000.0016635,2072.80479260503,2235.1013892318,7.71204187032827,26.6821074633032
"1224","22057","22057","Louisiana","Lafourche",36.532094155687,"Sankofa Fresh Stop Market",500118,"22071","Orleans","Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Eggs;Fish/seafood;Herbs;Honey;Juices/non-alcoholic ciders;",TRUE,539863.877546825,737084.901413615,22057,558065,"Lafourche","Louisiana","LA",339,68532000,13,NA,10,20,12.68436623,0.275783569,4.719764233,NA,NA,1,NA,3,NA,15,31,NA,17,7.900000095,8.433029175,91463,17.40412903,13.4525868119867,"Lafourche Central Market",310552,"22057","Lafourche",FALSE,1114,630000,"LAFOURCHE","LOUISIANA",NA,NA,1044.35989818788,FALSE,99.724216431,68343000.0044929,51208.8357592402,52253.1956574281,10.8638563288645,40.9056627555155
"1225","29069","29069","Missouri","Dunklin",78.6890673312363,"Bring It Food Hub",500066,"47157","Shelby","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Poultry/fowl meat and products;",TRUE,525668.161446827,1485509.21607589,29069,758489,"Dunklin","Missouri","MO",291,293173000,4,1,6,10,2.405498266,0.004434242,2.749140978,5.349060059,5.375324249,0,NA,1,NA,13,21,NA,21.3,8.5,5.396772861,66471,5.154639244,3.85150953852715,"Farmers' Market-Food Fair",311294,"29069","Dunklin",FALSE,1489,4814000,"DUNKLIN","MISSOURI",NA,NA,876.357699761884,FALSE,99.995565758,293159999.999701,47345.195844731,48221.5535444929,10.7835613690613,40.5433064634585
"1226","36029","36029","New York","Erie",61.6126339008814,"Foodlink Food Hub",500023,"36055","Monroe","Fresh fruits;Fresh vegetables;Dairy products;Eggs;",TRUE,1397305.53188786,2323575.99910336,36029,974113,"Erie","New York","NY",918,192018000,88,2,240,395,16.66666603,1.361851454,4.90196085,2.039392233,NA,10,3,19,NA,121,223,8,13.3,12.10000038,5.754789352,96144,21.56862831,2.06203736101072,"Lakeville UCC Farmers Market",311971,"36029","Erie",FALSE,1811,9591000,"ERIE","NEW YORK",6572000,0.685225732457512,615004.963983012,FALSE,98.638148546,189403000.075058,49893.8829410088,664898.84692402,13.4073901981794,52.3841603332621
