county_fips,GEOID,state,county_name_hub,distance_nearest_hub_mile,nearest_hub_name,nearest_hub_id,hub_county_geoid,hub_county_name,hub_products,hub_desert,centroid_x,centroid_y,fips,ansicode,county_name_spma,state_name,state_abbrev,year,all_farms,annual_avg_estabs_count_naics_4244_grocery_and_related_product_wholesalers,annual_avg_estabs_count_naics_4245_farm_product_raw_material_merch._whls.,annual_avg_estabs_count_naics_44511_supermarkets_and_other_grocery_stores,annual_avg_estabs_count_naics_4451_grocery_stores,d2c_sales_pct,intermediated_sales_pct,local_sales_pct,number_colleges_universities,number_csa,number_farmersmarket,number_foodhub,number_healthcare_facilities,number_k12_schools,number_onfarmmarket,overall_food_insecurity_rate,pct_households_with_no_vehicle,pct_laccess_lowi,total_acres_operated,valueadded_farms_pct
29019,29019,Missouri,Boone,60.1240013387696,Farmer Girl Grassfed & Pasture Raised Meats,501172,29219,Warren,,TRUE,316599.971916689,1779975.3446286,29019,758464,Boone,Missouri,MO,2022,1120,8,,24,30,1.528877974,1.137905359,2.813398123,4,,3,,44,58,2,15.2,6.099999905,9.988103867,115869,13.39285755
29021,29021,Missouri,Buchanan,42.4470411156227,Kansas City Food Hub,500317,29095,Jackson,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,101518.920079082,1849488.78203897,29021,758465,Buchanan,Missouri,MO,2022,619,14,2,13,15,0.166785151,,,1,,1,,24,34,,17.5,8.800000191,11.56726837,81870,4.361874104
29023,29023,Missouri,Butler,95.0140280610345,Neighborhood Co-op Grocery,501156,17077,Jackson,,TRUE,494712.164682304,1533532.99113603,29023,758466,Butler,Missouri,MO,2022,451,9,,7,10,0.027575895,0.006740774,,1,,3,,24,21,,20.3,8.800000191,8.62047863,96922,3.991130829
29025,29025,Missouri,Caldwell,52.3904187108685,Kansas City Food Hub,500317,29095,Jackson,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,171515.585752842,1850221.06905771,29025,758467,Caldwell,Missouri,MO,2022,866,,,2,2,0.060449459,0.162383839,0.228759721,0,,,,2,14,,15.1,6.599999905,7.839814663,151098,3.23325634
29027,29027,Missouri,Callaway,38.8617560060719,Farmer Girl Grassfed & Pasture Raised Meats,501172,29219,Warren,,TRUE,350224.248564461,1763964.57651631,29027,758468,Callaway,Missouri,MO,2022,1271,4,2,4,4,0.226474732,0.226474732,0.495796025,2,,1,,16,25,,14.7,4,7.819253445,200447,7.002360344
29029,29029,Missouri,Camden,63.273560591555,Springfield Community Gardens Food Hub,501171,29077,Greene,,TRUE,281154.268760162,1670639.34511003,29029,758469,Camden,Missouri,MO,2022,533,3,0,6,8,1.354220033,0.768611372,2.196032524,0,,3,,12,16,1,15.8,2.799999952,6.176888943,122880,6.003752232
29031,29031,Missouri,Cape Girardeau,34.0666379302121,Neighborhood Co-op Grocery,501156,17077,Jackson,,TRUE,553510.790931152,1612173.56747284,29031,758470,Cape Girardeau,Missouri,MO,2022,994,12,2,9,10,0.160465509,0.144256875,0.538126767,2,1,1,,26,27,3,15.3,5.800000191,9.519330025,145644,5.53319931
29033,29033,Missouri,Carroll,63.3876452628616,Kansas City Food Hub,500317,29095,Jackson,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,212777.175778068,1825551.04838076,29033,758471,Carroll,Missouri,MO,2022,960,1,2,2,3,0.00908135,0.011471178,,0,,1,,4,12,,14.6,6.099999905,9.127718925,222611,1.458333373
29035,29035,Missouri,Carter,108.752311502393,Neighborhood Co-op Grocery,501156,17077,Jackson,,TRUE,444270.054865379,1555952.95822566,29035,758472,Carter,Missouri,MO,2022,173,,,3,3,,,,0,,,,3,5,,21.2,10.5,26.34225845,64553,3.468208075
29037,29037,Missouri,Cass,32.3188079803933,Kansas City Food Hub,500317,29095,Jackson,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,141836.581454503,1736562.30559044,29037,758473,Cass,Missouri,MO,2022,1314,1,2,10,12,0.362086415,,,1,2,3,,15,44,3,12.5,4,8.485858917,173619,7.30593586
29039,29039,Missouri,Cedar,46.230851457903,Springfield Community Gardens Food Hub,501171,29077,Greene,,TRUE,187122.948737593,1633982.52142971,29039,758474,Cedar,Missouri,MO,2022,782,,1,2,2,0.240617484,,,0,,,,4,7,,18.4,7.199999809,10.98041725,175208,7.416879654
29041,29041,Missouri,Chariton,43.3280257173313,"Northeast Missouri Foodshed (or potentially related to """"NEMO Foods"""" with """"Farmstand"""" being the food hub project)",501173,29121,Macon,,TRUE,258730.676117045,1836764.6509376,29041,758475,Chariton,Missouri,MO,2022,954,,2,2,2,0.049925111,,,0,,,,4,8,,14.2,4.599999905,2.505368471,246230,1.572327018
29043,29043,Missouri,Christian,18.5535252618165,Springfield Community Gardens Food Hub,501171,29077,Greene,,FALSE,247908.707317061,1551019.64927111,29043,758476,Christian,Missouri,MO,2022,1137,7,1,9,11,0.678949833,0.605031908,15.60215759,1,,2,,18,33,2,13.2,2.5,6.844044209,121157,7.299911976
29045,29045,Missouri,Clark,43.5304062962499,Southeast Iowa Food Hub,501164,19101,Jefferson,,TRUE,358458.63480591,1940980.62988938,29045,758477,Clark,Missouri,MO,2022,574,,2,2,2,0.014382669,,,0,,,,1,5,,14.5,5.800000191,4.488096237,130812,
29047,29047,Missouri,Clay,19.3252083781786,Kansas City Food Hub,500317,29095,Jackson,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;,FALSE,134901.784385396,1810826.25045494,29047,758478,Clay,Missouri,MO,2022,523,29,3,25,31,1.280661106,0.351480693,1.686359525,2,,7,,36,80,,13.4,4.5,5.861014366,56007,10.32504749
29049,29049,Missouri,Clinton,38.4808166074175,Kansas City Food Hub,500317,29095,Jackson,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,135750.867913578,1843487.95925982,29049,758479,Clinton,Missouri,MO,2022,628,,1,3,3,0.097588979,,,0,,,,5,12,,15.3,4.099999905,3.068163395,113460,6.050955296
29051,29051,Missouri,Cole,62.6489732071812,Farmer Girl Grassfed & Pasture Raised Meats,501172,29219,Warren,,TRUE,321132.786575545,1725749.40011204,29051,758480,Cole,Missouri,MO,2022,927,8,1,11,19,0.41232419,0.060710311,0.556511164,1,,3,,24,28,1,13.5,5.300000191,8.901063919,106786,4.099245071
29053,29053,Missouri,Cooper,83.655955264205,"Northeast Missouri Foodshed (or potentially related to """"NEMO Foods"""" with """"Farmstand"""" being the food hub project)",501173,29121,Macon,,TRUE,274235.075506848,1761974.74301174,29053,758481,Cooper,Missouri,MO,2022,753,,1,1,2,0.115852624,,,0,1,,,9,17,1,14.3,4.400000095,10.01878548,165065,6.905710697
29055,29055,Missouri,Crawford,60.8598478464429,Farmer Girl Grassfed & Pasture Raised Meats,501172,29219,Warren,,TRUE,408439.637110099,1670248.532639,29055,758482,Crawford,Missouri,MO,2022,581,1,1,3,3,1.111293554,2.02551055,,0,,3,,12,9,1,17.2,6.099999905,3.542657852,151936,7.745266914
29057,29057,Missouri,Dade,33.3040269150964,Springfield Community Gardens Food Hub,501171,29077,Greene,,TRUE,188410.840330957,1601302.37702541,29057,758483,Dade,Missouri,MO,2022,703,,,2,2,0.125975966,0.049836647,,0,,,,4,10,,15.9,6.599999905,3.926113367,211132,5.263157845
29059,29059,Missouri,Dallas,35.4242140238675,Springfield Community Gardens Food Hub,501171,29077,Greene,,TRUE,259963.953251459,1631058.31961846,29059,758484,Dallas,Missouri,MO,2022,1010,2,2,3,4,0.513370633,5.496386051,6.025081158,0,,,,6,5,,19.2,4.800000191,14.12851238,127808,7.920792103
29061,29061,Missouri,Daviess,70.0926826167709,Kansas City Food Hub,500317,29095,Jackson,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,170554.547568211,1884379.87550581,29061,758485,Daviess,Missouri,MO,2022,976,,,2,2,0.217175722,1.542944789,,0,,,,1,11,,15.3,8.899999619,5.423799515,216711,8.094262123
29063,29063,Missouri,DeKalb,58.2577794327023,Kansas City Food Hub,500317,29095,Jackson,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,135192.064311324,1876136.93413835,29063,758486,Dekalb,Missouri,MO,2022,669,,1,2,2,0.047594838,,,0,,,,6,10,,14.1,6.300000191,6.404143333,126727,4.185351372
29065,29065,Missouri,Dent,87.9258963668657,Farmer Girl Grassfed & Pasture Raised Meats,501172,29219,Warren,,TRUE,392669.718225801,1628015.04258827,29065,758487,Dent,Missouri,MO,2022,601,1,1,1,2,0.082736939,0.442642629,0.951474786,0,,1,,4,9,1,17.7,5.599999905,7.630917072,153561,3.327786922
29067,29067,Missouri,Douglas,48.3371200244966,Springfield Community Gardens Food Hub,501171,29077,Greene,,TRUE,308878.238062385,1548911.83318125,29067,758488,Douglas,Missouri,MO,2022,1018,,,2,2,0.130993575,1.878398418,2.053880453,0,1,,,3,4,,17.9,4.5,19.65198517,257854,5.697445869
29069,29069,Missouri,Dunklin,78.6890673312322,Bring It Food Hub,500066,47157,Shelby,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Poultry/fowl meat and products;,TRUE,525668.161446826,1485509.21607589,29069,758489,Dunklin,Missouri,MO,2022,291,4,1,6,10,0.004434242,5.349060059,5.375324249,0,,1,,13,21,,21.3,8.5,5.396772861,66471,5.154639244
29071,29071,Missouri,Franklin,31.0305644692208,Farmer Girl Grassfed & Pasture Raised Meats,501172,29219,Warren,,TRUE,425813.588810995,1719936.34271777,29071,758490,Franklin,Missouri,MO,2022,1657,8,,18,21,0.984500647,1.936919808,3.100876331,1,,5,,28,41,6,13.4,4,2.988952875,173324,8.026554108
29073,29073,Missouri,Gasconade,32.7444474447222,Farmer Girl Grassfed & Pasture Raised Meats,501172,29219,Warren,,TRUE,388244.911370623,1721387.22253621,29073,758491,Gasconade,Missouri,MO,2022,727,1,1,5,5,15.77525806,11.28419304,,0,,1,,8,7,1,14.7,6,2.797730207,149161,8.528198242
29075,29075,Missouri,Gentry,80.1546805411801,Kansas City Food Hub,500317,29095,Jackson,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,134156.291592353,1911849.30045941,29075,758492,Gentry,Missouri,MO,2022,629,,2,1,1,0.022647765,0.045295529,0.071798235,0,1,1,,5,7,1,16.5,5,9.686831474,182029,4.292527676
29077,29077,Missouri,Greene,3.37944510513216,Springfield Community Gardens Food Hub,501171,29077,Greene,,FALSE,233494.577753143,1582937.0669241,29077,758493,Greene,Missouri,MO,2022,1668,32,1,36,49,0.818192184,0.77019769,2.45229125,9,3,5,1,51,97,6,16.3,7.099999905,7.977344513,120887,8.333333015
29079,29079,Missouri,Grundy,57.4415889781626,"Northeast Missouri Foodshed (or potentially related to """"NEMO Foods"""" with """"Farmstand"""" being the food hub project)",501173,29121,Macon,,TRUE,205676.909649089,1902369.33079182,29079,758494,Grundy,Missouri,MO,2022,564,2,2,2,2,0.07982149,0.089799173,0.18050541,1,,,,5,7,1,17,11.10000038,13.69270802,121187,3.546099186
29081,29081,Missouri,Harrison,82.7174075639891,"Northeast Missouri Foodshed (or potentially related to """"NEMO Foods"""" with """"Farmstand"""" being the food hub project)",501173,29121,Macon,,TRUE,169068.460180502,1928480.24934602,29081,758495,Harrison,Missouri,MO,2022,987,,,1,1,0.005170249,0.003693035,0.114484087,0,,1,,5,13,,17.9,6.400000095,14.76257229,288150,1.925025344
29083,29083,Missouri,Henry,64.4628517527319,Kansas City Food Hub,500317,29095,Jackson,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,190969.768109884,1708211.30429697,29083,758496,Henry,Missouri,MO,2022,811,,3,3,4,0.045085985,0.134542301,,0,,2,,9,14,,17.7,5.099999905,15.87089252,232744,5.672009945
29085,29085,Missouri,Hickory,50.1599122351598,Springfield Community Gardens Food Hub,501171,29077,Greene,,TRUE,233196.262922166,1659475.78364396,29085,758497,Hickory,Missouri,MO,2022,466,,,2,5,0.928918779,2.865379572,,0,,,,1,10,1,19.5,3.299999952,1.8345505,127063,9.871244431
29087,29087,Missouri,Holt,78.3258706657146,Kansas City Food Hub,500317,29095,Jackson,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,66310.2310708139,1897816.88159779,29087,758498,Holt,Missouri,MO,2022,416,,1,1,3,0.16112487,,,0,,,,2,8,,14.8,3.299999952,12.05870533,118587,
29089,29089,Missouri,Howard,62.0513012965093,"Northeast Missouri Foodshed (or potentially related to """"NEMO Foods"""" with """"Farmstand"""" being the food hub project)",501173,29121,Macon,,TRUE,282849.7711004,1795791.47166246,29089,758499,Howard,Missouri,MO,2022,584,1,4,3,4,0.08273837,0.098752253,0.348301858,2,,1,,5,7,,14.3,3.200000048,6.318009377,147654,4.965753555
29091,29091,Missouri,Howell,83.5767212582376,Springfield Community Gardens Food Hub,501171,29077,Greene,,TRUE,363626.768448136,1533278.2322107,29091,758500,Howell,Missouri,MO,2022,1392,4,2,9,10,0.148830622,4.10347271,,1,,3,,14,17,3,20,7.5,10.41355419,286420,8.045976639
29093,29093,Missouri,Iron,81.409035623723,North Sarah Food Hub,501170,29510,St. Louis,,TRUE,457156.426940259,1625529.65485284,29093,758501,Iron,Missouri,MO,2022,273,,,3,3,0.348189414,1.137418747,,0,,1,,10,9,,20.3,5.800000191,12.6443243,76782,9.523809433
29095,29095,Missouri,Jackson,14.3344096632094,Kansas City Food Hub,500317,29095,Jackson,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;,FALSE,141876.852617052,1777087.46848354,29095,758502,Jackson,Missouri,MO,2022,588,51,6,99,152,1.220898628,0.259502739,1.537244797,11,3,17,1,119,242,5,15.6,7.900000095,7.832182884,53672,14.45578194
29097,29097,Missouri,Jasper,7.6224078283924,Webb City Farmers Market,500015,29097,Jasper,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Honey;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,FALSE,145888.775579079,1574840.46911727,29097,758503,Jasper,Missouri,MO,2022,1174,17,5,12,15,0.175158277,0.020506335,0.203354493,2,,4,1,23,49,,18.2,6.5,9.077047348,178683,5.366269112
29099,29099,Missouri,Jefferson,31.3796955457608,North Sarah Food Hub,501170,29510,St. Louis,,TRUE,473183.292217723,1705662.7154491,29099,758504,Jefferson,Missouri,MO,2022,656,2,,21,30,0.624577999,0.633018255,1.641627312,1,,3,,30,69,1,13.1,3.200000048,8.34895134,74459,14.17682934
29101,29101,Missouri,Johnson,48.1997938830886,Kansas City Food Hub,500317,29095,Jackson,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,188857.671871836,1748400.67258253,29101,758505,Johnson,Missouri,MO,2022,1526,3,2,3,5,0.585024536,,,1,2,,,13,24,2,14.8,4.300000191,11.55360603,282448,7.47051096
29103,29103,Missouri,Knox,18.9293823225845,Farmstand,500086,29121,Macon,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Dry beans;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Nuts;Wild harvested forest products;,FALSE,325290.332977037,1907928.33379198,29103,758506,Knox,Missouri,MO,2022,539,1,,2,2,0.080633491,0.261197358,0.3631953,0,,1,,2,2,,15.6,2.700000048,7.846655846,153142,3.339517593
29105,29105,Missouri,Laclede,49.3310994973156,Springfield Community Gardens Food Hub,501171,29077,Greene,,TRUE,297900.159613801,1629867.81693104,29105,758507,Laclede,Missouri,MO,2022,1194,0,1,5,6,1.063932538,0.75328356,,0,,2,,8,12,1,18.4,6.800000191,16.93310928,252257,6.197654724
29107,29107,Missouri,Lafayette,43.5315772739301,Kansas City Food Hub,500317,29095,Jackson,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,189816.041925419,1784468.77782813,29107,758508,Lafayette,Missouri,MO,2022,1079,1,4,3,5,0.570588648,0.775237501,,0,,,,12,19,5,14.1,3.400000095,6.813913345,163372,6.765523434
29109,29109,Missouri,Lawrence,30.0664580600625,Springfield Community Gardens Food Hub,501171,29077,Greene,,TRUE,190759.054351955,1564843.93902893,29109,758509,Lawrence,Missouri,MO,2022,1599,4,,3,3,0.403807104,,,0,,1,,11,24,4,16.9,6,5.977294922,228470,6.441525936
29111,29111,Missouri,Lewis,40.084548168555,Farmstand,500086,29121,Macon,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Dry beans;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Nuts;Wild harvested forest products;,TRUE,361398.275941864,1905963.19426428,29111,758510,Lewis,Missouri,MO,2022,613,1,2,1,1,0.012320961,0.03141845,0.057908516,1,,,,4,4,1,15.8,5.699999809,13.00013447,119957,2.773246288
29113,29113,Missouri,Lincoln,19.493952626273,Farmer Girl Grassfed & Pasture Raised Meats,501172,29219,Warren,,FALSE,431892.33907457,1792865.3804137,29113,758511,Lincoln,Missouri,MO,2022,1040,4,,4,6,0.054854635,,,0,1,,,15,22,,14.4,4,2.642448902,139528,5.576922894
29115,29115,Missouri,Linn,34.6107935644633,"Northeast Missouri Foodshed (or potentially related to """"NEMO Foods"""" with """"Farmstand"""" being the food hub project)",501173,29121,Macon,,TRUE,245202.005743983,1876162.38897469,29115,758512,Linn,Missouri,MO,2022,957,1,,3,5,0.089004971,0.443361223,0.599743783,0,,,,5,12,,16.1,5.400000095,8.046162605,216074,3.970741987
29117,29117,Missouri,Livingston,58.6355849876893,"Northeast Missouri Foodshed (or potentially related to """"NEMO Foods"""" with """"Farmstand"""" being the food hub project)",501173,29121,Macon,,TRUE,208084.284361506,1865236.33901072,29117,758513,Livingston,Missouri,MO,2022,785,2,1,3,4,0.103703067,0.102982901,,0,,,,10,10,,15.6,6.199999809,3.687465668,208423,3.184713364
29119,29119,Missouri,McDonald,26.5509721412328,Quapaw Farmers Market & Food Hub,501244,40115,Ottawa,,TRUE,146327.75071847,1510430.36794691,29119,758518,Mcdonald,Missouri,MO,2022,885,2,1,6,8,0.059432775,1.481460929,1.562685728,0,1,1,,1,11,,17.4,5.599999905,1.803789616,143705,6.779661179
29121,29121,Missouri,Macon,13.8027326141914,"Northeast Missouri Foodshed (or potentially related to """"NEMO Foods"""" with """"Farmstand"""" being the food hub project)",501173,29121,Macon,,FALSE,291340.745834998,1873272.48815642,29121,758514,Macon,Missouri,MO,2022,1258,1,2,5,6,0.083398059,0.12477877,0.241918027,0,,1,2,7,15,1,14.8,5.599999905,12.49406719,308751,3.656597853
29123,29123,Missouri,Madison,62.5283461599482,Neighborhood Co-op Grocery,501156,17077,Jackson,,TRUE,495066.306796094,1619053.51809744,29123,758515,Madison,Missouri,MO,2022,331,2,,3,3,0.017737573,0.523258388,,0,,,,4,6,,17.6,4.900000095,10.2060461,82673,4.833837032
29125,29125,Missouri,Maries,61.5750049050673,Farmer Girl Grassfed & Pasture Raised Meats,501172,29219,Warren,,TRUE,353573.476616906,1688527.411031,29125,758516,Maries,Missouri,MO,2022,736,1,1,4,4,0.286962211,0.550714254,,0,,,,2,5,,17.4,5.900000095,1.910765648,162272,5.298913002
29127,29127,Missouri,Marion,47.4160823987122,Farmstand,500086,29121,Macon,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Dry beans;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Nuts;Wild harvested forest products;,TRUE,371312.725726107,1873785.40634622,29127,758517,Marion,Missouri,MO,2022,553,,1,5,8,0.040502526,,,1,,1,,15,15,,16,7.800000191,6.747716427,111398,3.254972935
29129,29129,Missouri,Mercer,63.6518402919782,"Northeast Missouri Foodshed (or potentially related to """"NEMO Foods"""" with """"Farmstand"""" being the food hub project)",501173,29121,Macon,,TRUE,204523.469781063,1936901.60216267,29129,758519,Mercer,Missouri,MO,2022,461,1,,1,2,0.00105744,,,0,,,,3,4,,16.2,5.300000191,37.76741409,136138,1.30151844
29131,29131,Missouri,Miller,79.291031582832,Farmer Girl Grassfed & Pasture Raised Meats,501172,29219,Warren,,TRUE,309698.975236851,1692679.04340165,29131,758520,Miller,Missouri,MO,2022,874,1,2,5,5,0.088709474,0.097066157,,0,,,,7,16,,16.7,4,1.689187765,174922,4.347826004
29133,29133,Missouri,Mississippi,54.8800922080289,"LEAF Food Hub, LLC",500136,17087,Johnson,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dry beans;Eggs;Herbs;Green household products;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,TRUE,592325.483447647,1552398.06414998,29133,758521,Mississippi,Missouri,MO,2022,175,,2,2,2,,,,0,,,,3,7,,21.2,17,1.305256724,67631,1.714285731
29135,29135,Missouri,Moniteau,75.5406635335831,Farmer Girl Grassfed & Pasture Raised Meats,501172,29219,Warren,,TRUE,294585.015686933,1739033.00337261,29135,758522,Moniteau,Missouri,MO,2022,918,1,1,5,5,0.217785627,1.650709391,1.86966908,0,1,,,6,11,,13.9,6.599999905,3.992112875,134989,8.823529243
29137,29137,Missouri,Monroe,44.2897490084294,Farmstand,500086,29121,Macon,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Dry beans;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Nuts;Wild harvested forest products;,TRUE,340704.940643369,1837607.97686114,29137,758523,Monroe,Missouri,MO,2022,846,,2,2,4,0.001657166,0.009942994,,0,,,,6,10,1,16.5,7.400000095,5.791399956,172615,1.06382978
29139,29139,Missouri,Montgomery,15.9264784894424,Farmer Girl Grassfed & Pasture Raised Meats,501172,29219,Warren,,FALSE,388821.684426654,1777598.84580966,29139,758524,Montgomery,Missouri,MO,2022,672,,3,2,2,0.105124317,0.016859559,0.12297561,0,,,,5,7,2,16.4,3.799999952,5.905835152,121646,3.571428537
29141,29141,Missouri,Morgan,86.7600234357242,Springfield Community Gardens Food Hub,501171,29077,Greene,,TRUE,269264.980625635,1714710.38697431,29141,758525,Morgan,Missouri,MO,2022,871,,1,8,10,0.052127436,0.616474211,,0,,,,7,7,,18.1,11.10000038,1.404429197,145439,7.347876072
29143,29143,Missouri,New Madrid,79.1856136608672,"LEAF Food Hub, LLC",500136,17087,Johnson,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dry beans;Eggs;Herbs;Green household products;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,TRUE,562263.519276771,1524110.47003783,29143,758526,New Madrid,Missouri,MO,2022,244,2,2,6,10,,,,0,,,,9,14,1,18.9,8,2.534105301,89048,0.819672108
29145,29145,Missouri,Newton,17.9869652472403,Quapaw Farmers Market & Food Hub,501244,40115,Ottawa,,FALSE,146590.356355412,1541450.82282661,29145,758527,Newton,Missouri,MO,2022,1414,8,,7,8,0.070058495,0.04098082,0.134165421,1,1,,,20,24,3,15.4,5,5.695248127,182224,5.940594196
29147,29147,Missouri,Nodaway,82.905387881004,Nebraska Food Cooperative,500058,31055,Douglas,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,TRUE,94017.590296831,1927931.51041396,29147,758528,Nodaway,Missouri,MO,2022,1034,,3,1,4,0.074455485,0.2157415,0.292888165,2,,,,9,17,,15.8,7,31.31315041,240158,3.675048351
29149,29149,Missouri,Oregon,110.543042289938,Springfield Community Gardens Food Hub,501171,29077,Greene,,TRUE,406788.402932045,1525487.87183245,29149,758529,Oregon,Missouri,MO,2022,678,1,,2,2,0.030900145,0.064177223,0.130731389,0,,,,5,8,1,20.6,3.900000095,8.689508438,214280,2.064896822
29151,29151,Missouri,Osage,44.5409537862056,Farmer Girl Grassfed & Pasture Raised Meats,501172,29219,Warren,,TRUE,357570.342518247,1722203.40153687,29151,758530,Osage,Missouri,MO,2022,1089,,,2,3,0.1996876,0.46771273,0.822712898,1,,,,3,7,,13,4.699999809,3.639646053,239141,4.040403843
29153,29153,Missouri,Ozark,61.5959699927327,Springfield Community Gardens Food Hub,501171,29077,Greene,,TRUE,314835.443266592,1517361.73695723,29153,758531,Ozark,Missouri,MO,2022,607,1,1,2,2,0.351429969,2.164323807,,0,2,,,1,10,,21.1,6.400000095,17.74062347,183658,7.413508892
29155,29155,Missouri,Pemiscot,75.7489205177991,Bring It Food Hub,500066,47157,Shelby,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Poultry/fowl meat and products;,TRUE,553260.057106848,1480494.20874835,29155,758532,Pemiscot,Missouri,MO,2022,195,1,2,4,9,,,,0,,,,3,18,,22.7,9.399999619,6.096308231,55367,1.538461566
29157,29157,Missouri,Perry,31.7379616348898,Neighborhood Co-op Grocery,501156,17077,Jackson,,TRUE,538915.469932168,1647522.14078961,29157,758533,Perry,Missouri,MO,2022,736,1,2,3,4,0.129178107,0.104532279,,0,,,,7,6,1,14.5,5.400000095,4.850557327,127372,4.211956501
