Survey Year,ID,State,Zip,Region,RegionLg,LegalStat,LegalStat_Other_TEXT,LegalStatCat,Year,YearsinOperation,YearsinOp_Cat,YearsinOp_Cat_2,BusModel,Revenue,GrossSales,Expenses,OER,ProdCategory%Total,ProdCategory%_FreshFV,ProdCategory%_ProcessedFV,ProdCategory%_Meat,ProdCategory%_Fish,ProdCategory%_Dairy,ProdCategory%_Eggs,ProdCategory%_Grains,ProdCategory%_Baked,ProdCategory%_Coffee,ProdCategory%_ValueAdd,ProdCategory%_Alcohol,ProdCategory%_NonFood,ProdCategory%_Other1,ProdCategory%_Other1_TEXT,ProdCategory%_Other2,ProdCategory%_Other2_TEXT,ProdCategory%_Other3,ProdCategory%_Other3_TEXT,ProdCategoryMeat+Fish,ProdCategoryOtherCombined,Customer%Total,CustomerType%_Direct,CustomerType%_LgRetail,CustomerType%_SmRetail,CustomerType%_Restaurants,CustomerType%_Distributors,CustomerType%_Hubs,CustomerType%_Processors,CustomerType%_ECE,CustomerType%_K12,CustomerType%_College,CustomerType%_Hospitals,CustomerType%_AdultCare,CustomerType%_Pantries,CustomerType%_Other1,CustomerType%_Other1_TEXT,CustomerType%_Other2,CustomerType#_Other2_TEXT,CustType%_RetailTotal,CustType%_DistTotal,CustType%_InstTotal,CustType%_OtherTotal,SNAP,SNAPAmt,GrantDependence
2017,R_3EBkFtAkZDR2SxE,CA,96160,Pacific,West,Nonprofit,,Nonprofit,2012.0,5.0,3 - 5 years,3 - 5 years,Primarily wholesale,,,479000.0,,100.0,75.0,5.0,4.0,0.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,4.0,3.0,100.0,10.0,0.0,5.0,70.0,3.0,,0.0,0.0,5.0,1.0,6.0,0.0,,0.0,,0.0,,5.0,3.0,12.0,0.0,,,Somewhat dependent
2017,R_27IIEdWUqDryQjc,VA,22718,South Atlantic,South,B Corp,,For-profit,2014.0,3.0,3 - 5 years,3 - 5 years,Primarily direct to consumer,941000.0,938000.0,913792.0,0.9710860786397449,100.0,47.0,3.0,34.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,,0.0,,34.0,4.0,100.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,Not at all dependent
2017,R_2dGTg2WVh3SFTI9,NC,28714,South Atlantic,South,Nonprofit,,Nonprofit,2012.0,5.0,3 - 5 years,3 - 5 years,Hybrid,300000.0,178000.0,,,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,100.0,0.0,0.0,40.0,10.0,50.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,40.0,50.0,0.0,0.0,,,
2017,R_2YlhvpfmmHmxsEP,NC,27589,South Atlantic,South,Nonprofit,,Nonprofit,2012.0,5.0,3 - 5 years,3 - 5 years,Hybrid,95000.0,93000.0,197000.0,2.0736842105263156,100.0,0.0,56.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,5.0,0.0,0.0,,0.0,,0.0,,12.0,32.0,100.0,44.0,0.0,0.0,0.0,0.0,,0.0,0.0,56.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,56.0,0.0,,,Somewhat dependent
2017,R_30dFHJrtFYmq3LK,GA,30002,South Atlantic,South,Nonprofit,,Nonprofit,2012.0,5.0,3 - 5 years,3 - 5 years,Hybrid,425902.0,151093.0,466967.0,1.0964188944874642,100.0,90.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,5.0,100.0,71.25280456407643,0.0,0.0,0.0,19.364232624939607,ND,0.0,0.0,0.0,0.0,0.0,0.0,ND,0.0,,9.382962810983964,,0.0,19.364232624939607,0.0,9.382962810983964,,,Somewhat dependent
2017,R_2c7tXRJiTzOkRzK,IA,52175,West North Central,Midwest,Nonprofit,,Nonprofit,2013.0,4.0,3 - 5 years,3 - 5 years,Hybrid,826000.0,735500.0,833400.0,1.008958837772397,100.0,7.205982324949015,0.18626784500339905,28.22569680489463,0.0,17.89259007477906,39.660095173351465,0.04078857919782461,0.16315431679129844,0.0,0.0,0.0,0.0,0.0,,6.512576478585997,,0.11284840244731476,,28.22569680489463,6.829367777022435,100.0,9.0,0.0,7.0,15.0,30.0,,0.0,0.25,8.25,30.0,0.0,0.5,,0.0,,0.0,,7.0,30.0,39.0,0.0,,,Somewhat dependent
2017,R_3FRwncfH4WcaFXF,MN,56001,West North Central,Midwest,Nonprofit,,Nonprofit,2014.0,3.0,3 - 5 years,3 - 5 years,Hybrid,229425.0,229425.0,,,100.0,95.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,1.0,100.0,75.0,0.0,0.0,5.0,0.0,,0.0,0.0,5.0,10.0,0.0,0.0,,0.0,,5.0,resolving missing percent,0.0,0.0,15.0,5.0,,,Somewhat dependent
2017,R_1DprcL5Ryn8ed84,MN,55104,West North Central,Midwest,Nonprofit,,Nonprofit,2012.0,5.0,3 - 5 years,3 - 5 years,Hybrid,500000.0,200000.0,300000.0,0.6,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,100.0,40.0,0.0,30.0,5.0,13.0,,2.0,3.0,5.0,2.0,0.0,0.0,,0.0,,0.0,,30.0,13.0,10.0,0.0,,,Highly dependent
2017,R_3hxBfQCB3JU2wep,MN,56345,West North Central,Midwest,Nonprofit,,Nonprofit,2012.0,5.0,3 - 5 years,3 - 5 years,Hybrid,260000.0,160000.0,258523.0,0.9943192307692308,100.0,80.0,0.0,3.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,3.0,2.0,100.0,15.0,0.0,5.0,20.0,0.0,,0.0,0.0,15.0,0.0,45.0,0.0,,0.0,,0.0,,5.0,0.0,60.0,0.0,,,Highly dependent
2017,R_vOZxxWjDA7uwTgl,IA,52801,West North Central,Midwest,Nonprofit,,Nonprofit,2012.0,5.0,3 - 5 years,3 - 5 years,Hybrid,200000.0,100000.0,250000.0,1.25,100.0,15.0,5.0,20.0,5.0,15.0,10.0,5.0,10.0,5.0,5.0,0.0,5.0,0.0,,0.0,,0.0,,25.0,30.0,100.0,70.0,0.0,0.0,20.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,Highly dependent
2017,R_7QHrQ1Ej8mh0fhD,IA,52556,West North Central,Midwest,Nonprofit,,Nonprofit,2014.0,3.0,3 - 5 years,3 - 5 years,Hybrid,50000.0,45000.0,77000.0,1.54,100.0,90.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,4.0,3.0,100.0,30.0,0.0,30.0,5.0,0.0,,0.0,0.0,0.0,30.0,5.0,0.0,,0.0,,0.0,,30.0,0.0,35.0,0.0,,,Highly dependent
2017,R_32Pb8R4jbqXNe5o,MN,55113,West North Central,Midwest,Nonprofit,,Nonprofit,2014.0,3.0,3 - 5 years,3 - 5 years,Hybrid,571000.0,161000.0,642889.0,1.1259001751313484,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,100.0,96.8944099378882,0.0,0.0,1.2422360248447204,0.0,ND,0.0,0.0,1.8633540372670807,0.0,0.0,0.0,ND,0.0,,0.0,,0.0,0.0,1.8633540372670807,0.0,,,Highly dependent
2017,R_1FmhOItVQEkzC7I,IA,50010,West North Central,Midwest,LLC,,For-profit,2013.0,4.0,3 - 5 years,3 - 5 years,Primarily wholesale,305000.0,278000.0,440000.0,1.4426229508196722,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,99.99999999999999,0.0,25.68345323741007,0.0,16.658992805755396,1.079136690647482,ND,4.136690647482014,0.0,0.0,16.608273381294964,3.0575539568345325,1.2949640287769784,ND,11.690647482014388,,19.79028776978417,,25.68345323741007,1.079136690647482,20.960791366906474,31.48093525179856,,,Not at all dependent
2017,R_1Q5XmKhvZZ7Qyic,NH,3576,New England,Northeast,C Corp,,For-profit,2013.0,4.0,3 - 5 years,3 - 5 years,Primarily wholesale,134700.0,124900.0,27185.0,0.201818856718634,99.99999999999999,36.45796637309848,0.0,51.526020816653315,0.0,0.8006405124099278,8.846277021617293,0.0,0.0,0.0,1.0976781425140112,0.0,1.2714171337069655,0.0,,0.0,,0.0,,51.526020816653315,2.3690952762209765,99.99537229783827,2.1032826261008806,0.0,5.78,89.46597277822258,0.0,ND,0.0,0.0,1.88470776621297,0.35948759007205766,0.21617293835068055,0.0,ND,0.18574859887910328,,0.0,,5.78,0.0,2.460368294635708,0.18574859887910328,,,Highly dependent
2017,R_3iVCRebhEuVSAZQ,PA,15201,Middle Atlantic,Northeast,S Corp,,For-profit,2014.0,3.0,3 - 5 years,3 - 5 years,Primarily wholesale,502405.0,412393.0,,,99.99999999999999,0.0155191770956345,1.7830079560031329,0.16076897522508868,0.0,91.40649817043452,6.261260496662165,0.9699485684771565,0.0,0.0,9.836005945784725,0.0,0.0,0.0,,0.8632542259446694,,-11.296263515627084,,0.16076897522508868,0.3729452245794658,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,R_TqqDtqePWKyFpIJ,NY,10474,Middle Atlantic,Northeast,Nonprofit,,Nonprofit,2012.0,5.0,3 - 5 years,3 - 5 years,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,R_2EhsgoDCbKVRxqQ,VT,5701,New England,Northeast,Nonprofit,,Nonprofit,2012.0,5.0,3 - 5 years,3 - 5 years,Primarily direct to consumer,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,R_C1DIMk5ersvGVax,WA,98273,Pacific,West,Producer Cooperative,,Cooperative,2014.0,3.0,3 - 5 years,3 - 5 years,Primarily wholesale,1122117.0,894881.0,375325.0,0.3344793813835812,100.0,72.0045458558177,1.161830455669525,18.593533665370032,0.0,0.0,0.0,0.5192869219482814,0.05900225840083766,0.0,0.0715178889707123,0.0,0.10235997858933199,7.4879229752335785,,0.0,,0.0,,18.593533665370032,8.240090023142741,0.0,,,,,,,,,,,,,,,,,,,,,,,,Somewhat dependent
2017,R_1FsQxP4XcWWWSlM,WV,26260,South Atlantic,South,Nonprofit,,Nonprofit,2013.0,4.0,3 - 5 years,3 - 5 years,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,R_8qOWWhDmGktlG6d,WV,25704,South Atlantic,South,Nonprofit,,Nonprofit,2012.0,5.0,3 - 5 years,3 - 5 years,Primarily direct to consumer,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,R_33a4qikHhjCEdQE,MO,63090,West North Central,Midwest,S Corp,,For-profit,2014.0,3.0,3 - 5 years,3 - 5 years,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,Somewhat dependent
2017,R_3h3Yb9knFiTLw8B,NC,27702,South Atlantic,South,LLC,,For-profit,2010.0,7.0,6 - 10 years,6 - 10 years,Hybrid,2082090.0,1939335.0,1936715.0,0.9301783304275992,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,100.0,0.0,100.30000000000001,1.1,0.0,0.0,58.7,0.0,,0.0,0.8,0.2,0.7,0.3,0.1,,7.4,,31.0,resolving missing percent,0.0,0.0,2.1,38.4,,,Somewhat dependent
2017,R_XNZF04wpxvnehln,PA,19134,Middle Atlantic,Northeast,Nonprofit,,Nonprofit,2008.0,9.0,6 - 10 years,6 - 10 years,Primarily wholesale,4351509.0,3523652.0,4417520.0,1.015169680218977,100.0,44.0,4.68,20.06,0.59,15.62,7.47,0.41,0.54,0.0,6.14,0.0,0.0,0.0,,0.0,,0.49,,20.65,7.58,100.00406823375296,17.772271495596044,0.0,18.52,17.863455301488344,3.521034426782214,,0.5861248500135654,0.0,17.819779024716404,14.685871363006337,6.092741280921044,0.0,ND,2.887089871531014,,0.2557006196979724,,18.52,3.521034426782214,38.598391668643785,3.1427904912289866,,,Not at all dependent
2017,R_6J52joJLlCaWmP3,HI,96720,Pacific,West,Nonprofit,,Nonprofit,2007.0,10.0,6 - 10 years,6 - 10 years,Hybrid,380662.0,88183.0,88183.0,0.23165695551434082,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,100.00000000000001,96.5095313155597,0.0,0.0,0.0,3.4904686844403114,,0.0,0.0,0.0,0.0,0.0,0.0,ND,0.0,,0.0,,0.0,3.4904686844403114,0.0,0.0,,,Highly dependent
2017,R_3s7fSOxhqVVPkz4,WI,54665,East North Central,Midwest,Other,,Other,2010.0,7.0,6 - 10 years,6 - 10 years,Primarily wholesale,603806.0,502658.0,189589.0,0.31398992391595976,100.0,25.22589912027661,31.300605978617668,18.018414110588115,0.0,6.824122962332242,4.531908375078085,0.0,0.0,4.531908375078085,9.567141078029197,0.0,0.0,0.0,,0.0,,0.0,,18.018414110588115,14.09904945310728,100.0,5.0,0.0,0.0,0.0,95.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,95.0,0.0,0.0,,,Highly dependent
2017,R_czKsK5OLZAacYZr,OH,44691,East North Central,Midwest,Producer-Consumer Cooperative,,Cooperative,2009.0,8.0,6 - 10 years,6 - 10 years,Primarily direct to consumer,670000.0,500000.0,100000.0,0.14925373134328357,100.0,20.0,0.0,20.0,0.0,15.0,5.0,2.0,20.0,3.0,5.0,0.0,10.0,0.0,,0.0,,0.0,,20.0,40.0,100.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,
2017,R_1CIWohjnuWUgis8,OH,45133,East North Central,Midwest,LLC,,For-profit,2010.0,7.0,6 - 10 years,6 - 10 years,Hybrid,15000.0,150000.0,100000.0,6.666666666666667,100.0,85.0,0.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,6.0,100.0,70.0,0.0,0.0,28.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,resolving missing percent,0.0,1.0,0.0,1.0,,,Not at all dependent
2017,R_1pGt5micnlp6Aau,AL,,East South Central,South,Nonprofit,,Nonprofit,2011.0,6.0,6 - 10 years,6 - 10 years,Primarily wholesale,257908.0,257908.0,332122.0,1.28775377266312,100.0,68.54227088729314,1.3756843525598277,6.406160336243932,0.0,0.0,15.329109604975418,2.6699443212308265,0.22449865843634167,0.0,5.452331839260512,0.0,0.0,0.0,,0.0,,0.0,,6.406160336243932,8.34677481892768,100.0,0.0,0.0,15.833165314763406,58.294430572142005,25.840997565023187,ND,0.0,0.0314065480714053,0.0,0.0,0.0,0.0,ND,0.0,,0.0,,15.833165314763406,25.840997565023187,0.0314065480714053,0.0,,,Highly dependent
2017,R_xnIEE5iJuKqacLL,NY,12015,Middle Atlantic,Northeast,LLC,,For-profit,2011.0,6.0,6 - 10 years,6 - 10 years,Primarily direct to consumer,3000000.0,3000000.0,2900000.0,0.9666666666666667,100.0,89.0,5.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,5.0,100.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,Somewhat dependent
2017,R_2qeK6EERUhnkJJC,NY,10115,Middle Atlantic,Northeast,Nonprofit,,Nonprofit,2010.0,7.0,6 - 10 years,6 - 10 years,Hybrid,578000.0,355441.0,494199.0,0.8550155709342561,100.0,97.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.5,1.0,100.0,75.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,24.0,,0.0,,0.0,0.0,1.0,24.0,,,Highly dependent
2017,R_2WTCPOpM9nrLHW3,PA,16124,Middle Atlantic,Northeast,Other,,Other,2008.0,9.0,6 - 10 years,6 - 10 years,Hybrid,100000.0,100000.0,100000.0,1,100.0,65.0,0.0,25.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,,0.0,,25.0,3.0,100.0,95.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,4.0,resolving missing percent,0.0,0.0,0.0,4.0,,,Not at all dependent
2017,R_1JEIpX4JNwFaeIg,ID,83711,Mountain,West,Producer-Consumer Cooperative,,Cooperative,2007.0,10.0,6 - 10 years,6 - 10 years,Hybrid,1224470.0,1224470.0,548000.0,0.4475405685725253,100.00000000000001,59.413215513650805,0.8452636650959191,12.250198044868393,3.5933914264947284,7.350118826921036,9.004712242847926,4.521384762386992,0.5308419152776302,0.16333597393157856,2.1642016545934157,0.0,0.16333597393157856,0.0,,0.0,,0.0,,15.84358947136312,7.543100280121196,100.0,10.0,20.0,0.0,25.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,40.0,resolving missing percent,20.0,5.0,0.0,40.0,,,Highly dependent
2017,R_3ew6BHvHq4AtxBa,CO,80237,Mountain,West,Producer-Consumer Cooperative,,Cooperative,2008.0,9.0,6 - 10 years,6 - 10 years,Hybrid,400000.0,400000.0,398000.0,0.995,100.0,7.0,1.0,62.0,0.0,1.0,18.0,4.0,2.0,1.0,3.0,0.0,1.0,0.0,,0.0,,0.0,,62.0,11.0,100.0,53.0,0.0,0.0,47.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,Somewhat dependent
2017,R_1IER1Iv2xk2EQEU,MT,59719,Mountain,West,LLC,,For-profit,2010.0,7.0,6 - 10 years,6 - 10 years,Primarily wholesale,3244891.0,3244891.0,,,99.99999999999999,12.05458056988663,0.4660557165094298,16.896068311693675,1.50393341409619,22.548030118731262,0.9665039596091209,2.6570384028307887,8.838879333697188,0.7357103828757268,32.90073534057076,0.0,0.43246444949922813,0.0,,0.0,,0.0,,18.400001725789863,45.56482790947369,100.0,0.0,10.31846678363002,45.829551747655,23.9371676891458,0.02332898085020422,ND,0.5947811498136609,0.0,0.31048808727319344,1.295020387433661,2.587452090070206,0.02739691410281578,ND,15.076346170025435,,0.0,,56.148018531285025,0.02332898085020422,4.220357478879876,15.076346170025435,,,
2017,R_1OC9FXli5LpOTz0,VT,5401,New England,Northeast,Nonprofit,,Nonprofit,2008.0,9.0,6 - 10 years,6 - 10 years,Hybrid,594000.0,553000.0,630000.0,1.0606060606060606,100.0,70.0,0.0,7.0,3.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,,0.0,,0.0,,10.0,10.0,100.0,97.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,3.0,0.0,,,Somewhat dependent
2017,R_2s4rPRqgbOSQANO,WA,98226,Pacific,West,LLC,,For-profit,2011.0,6.0,6 - 10 years,6 - 10 years,Primarily direct to consumer,2200000.0,2200000.0,,,100.0,40.0,2.0,15.0,15.0,6.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,0.0,,0.0,,0.0,,30.0,17.0,100.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,Not at all dependent
2017,R_1hybJlFj8brHK0f,CA,93901,Pacific,West,LLC,,For-profit,2009.0,8.0,6 - 10 years,6 - 10 years,Primarily wholesale,880000.0,765000.0,800000.0,0.9090909090909091,100.0,66.7,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,27.7,0.0,0.0,0.0,,0.0,,0.0,,5.6,27.7,100.0,15.0,0.0,35.0,5.0,40.0,,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,,0.0,,35.0,40.0,5.0,0.0,,,Not at all dependent
2017,R_vIcU0kg9HP9a3cZ,CA,95627,Pacific,West,S Corp,,For-profit,2007.0,10.0,6 - 10 years,6 - 10 years,Primarily wholesale,727720.0,669087.0,719592.0,0.9888308690155554,100.0,58.0,1.0,11.0,0.0,0.0,9.0,8.0,0.0,0.0,12.0,0.0,1.0,0.0,,0.0,,0.0,,11.0,21.0,100.0,23.0,0.0,7.0,69.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,7.0,0.0,1.0,0.0,,,Not at all dependent
2017,R_21dOY3GTMJZcRk9,OR,97124,Pacific,West,S Corp,,For-profit,2009.0,8.0,6 - 10 years,6 - 10 years,Primarily wholesale,5000000.0,5000000.0,,,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,ND,0.0,0.0,0.0,0.0,0.0,0.0,ND,0.0,,0.0,,0.0,0.0,0.0,0.0,,,Not at all dependent
2017,R_1q3qVzMqo4T0JUf,VA,23059,South Atlantic,South,LLC,,For-profit,2010.0,7.0,6 - 10 years,6 - 10 years,Primarily direct to consumer,2000000.0,2000000.0,1200000.0,0.6,100.0,70.0,0.0,10.0,0.0,10.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,10.0,5.0,100.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,Not at all dependent
2017,R_1jv5Ic7KzAWaMNh,SC,29403,South Atlantic,South,Nonprofit,,Nonprofit,2011.0,6.0,6 - 10 years,6 - 10 years,Primarily wholesale,2013025.0,1363729.0,937399.0,0.46566684467406017,100.0,80.0,3.0,0.0,0.0,3.0,2.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,12.0,100.0,0.0,40.0,9.0,45.0,3.0,,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,,0.0,,49.0,3.0,2.0,0.0,,,Highly dependent
2017,R_9yqZjRLpr2OZqbX,VA,22905,South Atlantic,South,Nonprofit,,Nonprofit,2009.0,8.0,6 - 10 years,6 - 10 years,Primarily wholesale,1300000.0,800000.0,,,100.0,75.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,,0.0,,5.0,10.0,100.0,10.0,15.0,20.0,15.0,15.0,,0.0,0.0,0.0,10.0,10.0,5.0,,0.0,,0.0,,35.0,15.0,25.0,0.0,,,Highly dependent
2017,R_26bBfZbHYNqE4DX,NC,28403,South Atlantic,South,Nonprofit,,Nonprofit,2009.0,8.0,6 - 10 years,6 - 10 years,Primarily wholesale,365284.0,244082.0,360252.0,0.9862244171658217,100.0,60.0,0.0,30.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,30.0,0.0,100.0,3.0,5.0,5.0,66.0,0.0,,5.0,0.0,0.0,15.0,0.0,1.0,,0.0,,0.0,,10.0,0.0,16.0,0.0,,,Highly dependent
2017,R_4PDNq60rEKQLwTH,MD,21550,South Atlantic,South,Producer Cooperative,,Cooperative,2011.0,6.0,6 - 10 years,6 - 10 years,Hybrid,73953.9,59108.9,72572.87,0.9813257989098614,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,100.0,15.574896504587294,0.0,38.063726443902695,35.76111211678782,0.3590829807355576,ND,0.0,0.0,1.1402682167998388,0.0,1.0658293421126093,0.0,ND,1.7266435342224267,,6.30844086085175,,38.063726443902695,0.3590829807355576,2.206097558912448,8.035084395074177,,,Somewhat dependent
2017,R_3MbrV8AWIeWRlMz,MO,63110,West North Central,Midwest,S Corp,,For-profit,2008.0,9.0,6 - 10 years,6 - 10 years,Primarily direct to consumer,735000.0,735000.0,735000.0,1,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,Somewhat dependent
2017,R_1gbEdQyYPJLAOzW,MO,63118,West North Central,Midwest,LLC,,For-profit,2008.0,9.0,6 - 10 years,6 - 10 years,Primarily wholesale,489000.0,489000.0,400000.0,0.8179959100204499,100.0,40.0,5.0,30.0,0.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,30.0,5.0,100.0,0.0,0.0,0.0,90.0,0.0,,0.0,5.0,0.0,5.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,10.0,0.0,,,Not at all dependent
2017,R_1eXLNnTj97hgk9Y,TX,78756,West South Central,South,LLC,,For-profit,2008.0,9.0,6 - 10 years,6 - 10 years,Primarily wholesale,7400000.0,7400000.0,6800000.0,0.918918918918919,100.0,38.0,0.0,30.0,0.0,10.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,30.0,2.0,100.0,0.0,0.0,5.0,86.0,0.0,,0.0,0.0,6.0,3.0,0.0,0.0,,0.0,,0.0,,5.0,0.0,9.0,0.0,,,
2017,R_2cCsPQTJhRNbRiT,TX,76655,West South Central,South,Other,,Other,2008.0,9.0,6 - 10 years,6 - 10 years,Hybrid,100000.0,100000.0,120000.0,1.2,100.0,0.0,0.0,10.0,0.0,70.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,,0.0,,0.0,,10.0,20.0,100.0,90.0,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,5.0,resolving missing percent,0.0,0.0,0.0,5.0,,,Not at all dependent
2017,R_3pgU4MP961Cow8W,AR,72336,West South Central,South,Nonprofit,,Nonprofit,2010.0,7.0,6 - 10 years,6 - 10 years,Primarily wholesale,,75000.0,45000.0,,,,,,,,,,,,,,,,,,,,,,,100.0,10.0,5.0,0.0,10.0,0.0,,30.0,0.0,45.0,0.0,0.0,0.0,,0.0,,0.0,,5.0,0.0,45.0,0.0,,,Somewhat dependent
2017,R_byzd3JBK6U3Zz93,MI,49686,East North Central,Midwest,LLC,,For-profit,2007.0,10.0,6 - 10 years,6 - 10 years,Primarily wholesale,6600545.0,6725514.0,9581732.0,1.4516577040229255,99.99999999999999,13.129762275418653,6.8039409329904,20.134475967190017,1.9472415045154914,7.766930527540349,3.726094392190694,0.758038716446059,0.3649089125381346,0.7739334123756192,40.54011336531305,0.40798368719476313,0.4012778800252293,3.245298426261547,,0.0,,0.0,,22.08171747170551,46.4915544001544,99.99999976823196,0.0,14.229499782470157,6.796818800763779,40.016539768,0.4539876060030505,ND,1.5583939011947636,0.4824910036615788,7.475339431305919,0.9304270275848061,1.3442243968267704,0.26962994947300684,ND,22.111544188295497,,4.331103912652624,,21.026318583233937,0.4539876060030505,10.502111808852082,26.44264810094812,,,Highly dependent
